"","gender","ethnicity","birth","grade","star","read","math","lunch","school","degree","ladder","experience","tethnicity","system","schoolid","id","read_lag","math_lag","q30_read","q30_math","bottom30","star_sel"
"35315","male","cauc",1979 Q3,"2nd","regular",557,620,"non-free","rural","bachelor","level1",15,"cauc","24","56","59689",501,584,485,507,FALSE,TRUE
"35316","male","cauc",1979 Q3,"3rd","regular",570,624,"non-free","rural","master","level1",9,"cauc","24","56","59689",557,620,557,557,TRUE,TRUE
"35317","female","cauc",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59704",NA,NA,NA,NA,NA,NA
"35318","female","cauc",1979 Q4,"1st","regular+aide",NA,NA,"free","rural","bachelor","level1",16,"cauc","8","11","59704",NA,NA,419,459,NA,TRUE
"35319","female","cauc",1979 Q4,"2nd","regular+aide",579,568,"free","rural","bachelor","notladder",4,"afam","8","11","59704",NA,NA,485,507,NA,TRUE
"35320","female","cauc",1979 Q4,"3rd","regular+aide",580,608,"free","rural","master","level1",14,"cauc","8","11","59704",579,568,557,557,FALSE,TRUE
"35321","female","cauc",1978 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59718",NA,NA,NA,NA,NA,NA
"35322","female","cauc",1978 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59718",NA,NA,419,459,NA,NA
"35323","female","cauc",1978 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59718",NA,NA,485,507,NA,NA
"35324","female","cauc",1978 Q4,"3rd","small",636,663,"free","rural",NA,"level1",30,"cauc","38","74","59718",NA,NA,557,557,NA,NA
"35325","male","cauc",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59734",NA,NA,NA,NA,NA,NA
"35326","male","cauc",1979 Q4,"1st","regular",431,472,"free","rural","bachelor","level1",5,"cauc","24","56","59734",NA,NA,419,459,NA,TRUE
"35327","male","cauc",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59734",431,472,485,507,TRUE,TRUE
"35328","male","cauc",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59734",NA,NA,557,557,NA,NA
"35329","female","cauc",1980 Q2,"kindergarten","small",428,449,"free","suburban","master","level1",7,"cauc","28","61","59756",NA,NA,NA,NA,NA,NA
"35330","female","cauc",1980 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59756",428,449,419,459,TRUE,TRUE
"35331","female","cauc",1980 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59756",NA,NA,485,507,NA,NA
"35332","female","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59756",NA,NA,557,557,NA,NA
"35333","male","afam",1979 Q4,"kindergarten","regular+aide",467,506,"non-free","rural","master","level1",9,"cauc","3","3","5976",NA,NA,NA,NA,NA,TRUE
"35334","male","afam",1979 Q4,"1st","regular+aide",651,676,"non-free","rural","bachelor","level1",9,"cauc","3","3","5976",467,506,419,459,FALSE,TRUE
"35335","male","afam",1979 Q4,"2nd","regular+aide",732,674,"non-free","rural","bachelor","level1",11,"cauc","3","3","5976",651,676,485,507,FALSE,TRUE
"35336","male","afam",1979 Q4,"3rd","regular+aide",NA,NA,"non-free","rural","master","level2",13,"cauc","3","3","5976",732,674,557,557,FALSE,TRUE
"35337","male","afam",1978 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59773",NA,NA,NA,NA,NA,NA
"35338","male","afam",1978 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59773",NA,NA,419,459,NA,NA
"35339","male","afam",1978 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59773",NA,NA,485,507,NA,NA
"35340","male","afam",1978 Q2,"3rd","small",543,530,"free","inner-city","bachelor","level1",29,"afam","11","33","59773",NA,NA,557,557,NA,NA
"35341","male","cauc",1980 Q1,"kindergarten","small",433,449,"non-free","suburban","master","probation",8,"cauc","17","41","59791",NA,NA,NA,NA,NA,NA
"35342","male","cauc",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59791",433,449,419,459,TRUE,TRUE
"35343","male","cauc",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59791",NA,NA,485,507,NA,NA
"35344","male","cauc",1980 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59791",NA,NA,557,557,NA,NA
"35345","female","afam",1978 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59799",NA,NA,NA,NA,NA,NA
"35346","female","afam",1978 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59799",NA,NA,419,459,NA,NA
"35347","female","afam",1978 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59799",NA,NA,485,507,NA,NA
"35348","female","afam",1978 Q4,"3rd","regular",629,616,"free","suburban","master","level1",24,"cauc","18","46","59799",NA,NA,557,557,NA,TRUE
"35349","male","cauc",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59814",NA,NA,NA,NA,NA,NA
"35350","male","cauc",1979 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59814",NA,NA,419,459,NA,NA
"35351","male","cauc",1979 Q4,"2nd","regular",NA,NA,"non-free","suburban","specialist","level1",15,"cauc","17","41","59814",NA,NA,485,507,NA,TRUE
"35352","male","cauc",1979 Q4,"3rd","regular",650,648,"non-free","suburban","master","level1",20,"cauc","17","41","59814",NA,NA,557,557,NA,TRUE
"35353","female","afam",1980 Q2,"kindergarten","regular+aide",408,423,"free","inner-city","master","level1",17,"cauc","11","16","59836",NA,NA,NA,NA,NA,TRUE
"35354","female","afam",1980 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59836",408,423,419,459,TRUE,TRUE
"35355","female","afam",1980 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59836",NA,NA,485,507,NA,NA
"35356","female","afam",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59836",NA,NA,557,557,NA,NA
"35357","male","afam",1980 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59849",NA,NA,NA,NA,NA,NA
"35358","male","afam",1980 Q3,"1st","regular",540,584,"non-free","suburban","bachelor","notladder",25,"afam","11","23","59849",NA,NA,419,459,NA,TRUE
"35359","male","afam",1980 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59849",540,584,485,507,FALSE,NA
"35360","male","afam",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59849",NA,NA,557,557,NA,NA
"35361","female","cauc",1980 Q3,"kindergarten","regular+aide",419,500,"free","inner-city","bachelor","level1",9,"cauc","22","53","59865",NA,NA,NA,NA,NA,TRUE
"35362","female","cauc",1980 Q3,"1st","small",462,520,"free","inner-city","master","probation",2,"cauc","22","53","59865",419,500,419,459,TRUE,TRUE
"35363","female","cauc",1980 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59865",462,520,485,507,TRUE,TRUE
"35364","female","cauc",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59865",NA,NA,557,557,NA,NA
"35365","male","cauc",1980 Q3,"kindergarten","regular+aide",407,459,"free","rural","bachelor","level1",5,"cauc","31","64","59881",NA,NA,NA,NA,NA,TRUE
"35366","male","cauc",1980 Q3,"1st","regular",488,520,"free","rural","bachelor","level1",19,"cauc","31","64","59881",407,459,419,459,TRUE,TRUE
"35367","male","cauc",1980 Q3,"2nd","regular",557,536,"free","rural","master","level1",19,"cauc","31","64","59881",488,520,485,507,FALSE,TRUE
"35368","male","cauc",1980 Q3,"3rd","regular",593,624,"free","rural","bachelor","level1",22,"cauc","31","64","59881",557,536,557,557,TRUE,TRUE
"35369","male","afam",1978 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59895",NA,NA,NA,NA,NA,NA
"35370","male","afam",1978 Q4,"1st","regular",558,567,"non-free","inner-city","bachelor","notladder",8,"afam","22","53","59895",NA,NA,419,459,NA,TRUE
"35371","male","afam",1978 Q4,"2nd","small",554,559,"non-free","inner-city","bachelor","apprentice",1,"cauc","22","53","59895",558,567,485,507,FALSE,FALSE
"35372","male","afam",1978 Q4,"3rd","small",629,616,"free","inner-city","bachelor","level1",5,"cauc","22","53","59895",554,559,557,557,TRUE,TRUE
"35373","male","cauc",1980 Q2,"kindergarten","small",411,449,"free","rural","bachelor","level1",2,"cauc","37","73","59918",NA,NA,NA,NA,NA,NA
"35374","male","cauc",1980 Q2,"1st","small",553,601,"free","rural","bachelor","level1",3,"cauc","37","73","59918",411,449,419,459,TRUE,TRUE
"35375","male","cauc",1980 Q2,"2nd","small",637,590,"free","rural","bachelor","level1",13,"cauc","37","73","59918",553,601,485,507,FALSE,FALSE
"35376","male","cauc",1980 Q2,"3rd","small",665,610,"free","rural","bachelor","level1",8,"cauc","37","73","59918",637,590,557,557,FALSE,FALSE
"35377","male","cauc",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5992",NA,NA,NA,NA,NA,NA
"35378","male","cauc",1979 Q4,"1st","regular+aide",438,518,"non-free","urban","bachelor","level1",7,"cauc","20","48","5992",NA,NA,419,459,NA,TRUE
"35379","male","cauc",1979 Q4,"2nd","regular+aide",541,607,NA,"urban","master","notladder",30,"cauc","20","48","5992",438,518,485,507,TRUE,TRUE
"35380","male","cauc",1979 Q4,"3rd","regular+aide",580,631,"non-free","urban","master","level1",9,"cauc","20","48","5992",541,607,557,557,TRUE,TRUE
"35381","male","afam",1980 Q1,"kindergarten","regular",418,459,"free","inner-city","master","level1",11,"afam","11","15","59935",NA,NA,NA,NA,NA,TRUE
"35382","male","afam",1980 Q1,"1st","regular",445,493,"free","inner-city","master","level1",11,"cauc","11","15","59935",418,459,419,459,TRUE,TRUE
"35383","male","afam",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59935",445,493,485,507,TRUE,TRUE
"35384","male","afam",1980 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59935",NA,NA,557,557,NA,NA
"35385","male","cauc",1980 Q3,"kindergarten","regular+aide",455,484,"free","urban","bachelor","level1",11,"cauc","6","9","59945",NA,NA,NA,NA,NA,TRUE
"35386","male","cauc",1980 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59945",455,484,419,459,FALSE,NA
"35387","male","cauc",1980 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59945",NA,NA,485,507,NA,NA
"35388","male","cauc",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59945",NA,NA,557,557,NA,NA
"35389","male","cauc",NA,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59970",NA,NA,NA,NA,NA,NA
"35390","male","cauc",NA,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59970",NA,NA,419,459,NA,NA
"35391","male","cauc",NA,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59970",NA,NA,485,507,NA,NA
"35392","male","cauc",NA,"3rd","regular+aide",NA,NA,"free","urban","bachelor","notladder",31,"cauc","20","48","59970",NA,NA,557,557,NA,TRUE
"35393","female","cauc",1980 Q1,"kindergarten","regular",485,602,"non-free","urban","bachelor","level1",8,"cauc","6","9","59985",NA,NA,NA,NA,NA,TRUE
"35394","female","cauc",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59985",485,602,419,459,FALSE,NA
"35395","female","cauc",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59985",NA,NA,485,507,NA,NA
"35396","female","cauc",1980 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59985",NA,NA,557,557,NA,NA
"35397","male","cauc",1978 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59991",NA,NA,NA,NA,NA,NA
"35398","male","cauc",1978 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59991",NA,NA,419,459,NA,NA
"35399","male","cauc",1978 Q4,"2nd","regular",547,596,"non-free","rural","master","level2",13,"cauc","23","55","59991",NA,NA,485,507,NA,TRUE
"35400","male","cauc",1978 Q4,"3rd","regular",572,636,"free","rural","master","level3",17,"cauc","23","55","59991",547,596,557,557,TRUE,TRUE
"35401","female","cauc",1979 Q4,"kindergarten","regular",472,489,"non-free","rural","bachelor","level1",20,"cauc","31","64","60008",NA,NA,NA,NA,NA,TRUE
"35402","female","cauc",1979 Q4,"1st","regular+aide",651,526,NA,"rural","bachelor","level1",28,"cauc","31","64","60008",472,489,419,459,FALSE,TRUE
"35403","female","cauc",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008",651,526,485,507,FALSE,NA
"35404","female","cauc",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008",NA,NA,557,557,NA,NA
"35405","female","cauc",1979 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026",NA,NA,NA,NA,NA,NA
"35406","female","cauc",1979 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026",NA,NA,419,459,NA,NA
"35407","female","cauc",1979 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026",NA,NA,485,507,NA,NA
"35408","female","cauc",1979 Q3,"3rd","small",NA,NA,"free","rural","bachelor","level1",6,"cauc","35","69","60026",NA,NA,557,557,NA,NA
"35409","male","afam",1980 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60048",NA,NA,NA,NA,NA,NA
"35410","male","afam",1980 Q1,"1st","small",524,529,"non-free","inner-city","master","level1",17,"afam","11","30","60048",NA,NA,419,459,NA,NA
"35411","male","afam",1980 Q1,"2nd","small",591,545,"non-free","inner-city","bachelor","notladder",2,"cauc","11","30","60048",524,529,485,507,FALSE,FALSE
"35412","male","afam",1980 Q1,"3rd","regular",647,645,"non-free","inner-city","bachelor","level1",5,"cauc","11","27","60048",591,545,557,557,TRUE,TRUE
"35413","female","cauc",1980 Q2,"kindergarten","small",416,454,"non-free","suburban","bachelor",NA,0,"cauc","4","4","60062",NA,NA,NA,NA,NA,NA
"35414","female","cauc",1980 Q2,"1st","small",590,584,"free","suburban","bachelor","apprentice",0,"cauc","4","4","60062",416,454,419,459,TRUE,TRUE
"35415","female","cauc",1980 Q2,"2nd","small",643,620,"free","suburban","bachelor","level1",14,"cauc","4","4","60062",590,584,485,507,FALSE,FALSE
"35416","female","cauc",1980 Q2,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60062",643,620,557,557,FALSE,NA
"35417","female","cauc",1980 Q1,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60081",NA,NA,NA,NA,NA,NA
"35418","female","cauc",1980 Q1,"1st","small",553,538,"non-free","suburban","bachelor","level1",18,"cauc","18","46","60081",NA,NA,419,459,NA,NA
"35419","female","cauc",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60081",553,538,485,507,FALSE,NA
"35420","female","cauc",1980 Q1,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60081",NA,NA,557,557,NA,NA
"35421","male","cauc",1980 Q3,"kindergarten","regular+aide",405,418,"free","rural","bachelor","level1",11,"cauc","4","6","60089",NA,NA,NA,NA,NA,TRUE
"35422","male","cauc",1980 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60089",405,418,419,459,TRUE,TRUE
"35423","male","cauc",1980 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60089",NA,NA,485,507,NA,NA
"35424","male","cauc",1980 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60089",NA,NA,557,557,NA,NA
"35425","female","afam",1980 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105",NA,NA,NA,NA,NA,NA
"35426","female","afam",1980 Q3,"1st","regular+aide",490,538,"non-free","inner-city","master","level3",24,"afam","11","22","60105",NA,NA,419,459,NA,TRUE
"35427","female","afam",1980 Q3,"2nd","regular+aide",557,579,"non-free","inner-city","bachelor","level1",11,"cauc","11","22","60105",490,538,485,507,FALSE,TRUE
"35428","female","afam",1980 Q3,"3rd","regular",580,624,"non-free","inner-city","bachelor","level1",20,"cauc","11","22","60105",557,579,557,557,TRUE,TRUE
"35429","female","cauc",1980 Q2,"kindergarten","regular+aide",440,468,"non-free","urban",NA,NA,NA,NA,"20","48","6012",NA,NA,NA,NA,NA,TRUE
"35430","female","cauc",1980 Q2,"1st","regular",536,510,"free","urban","bachelor","level1",17,"cauc","20","48","6012",440,468,419,459,FALSE,TRUE
"35431","female","cauc",1980 Q2,"2nd","regular+aide",582,584,NA,"urban","bachelor","level1",12,"cauc","20","48","6012",536,510,485,507,FALSE,TRUE
"35432","female","cauc",1980 Q2,"3rd","regular+aide",583,604,"free","urban","bachelor","notladder",31,"cauc","20","48","6012",582,584,557,557,FALSE,TRUE
"35433","female","cauc",1979 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60123",NA,NA,NA,NA,NA,NA
"35434","female","cauc",1979 Q3,"1st","regular+aide",521,510,"non-free","rural","master","level1",15,"cauc","12","34","60123",NA,NA,419,459,NA,TRUE
"35435","female","cauc",1979 Q3,"2nd","regular+aide",575,570,"non-free","rural","master","level1",20,"cauc","12","34","60123",521,510,485,507,FALSE,TRUE
"35436","female","cauc",1979 Q3,"3rd","regular+aide",599,579,"non-free","rural","bachelor","level1",9,"cauc","12","34","60123",575,570,557,557,FALSE,TRUE
"35437","male","afam",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60134",NA,NA,NA,NA,NA,NA
"35438","male","afam",1979 Q4,"1st","regular",453,474,"free","inner-city","master","level1",11,"cauc","11","15","60134",NA,NA,419,459,NA,TRUE
"35439","male","afam",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60134",453,474,485,507,TRUE,TRUE
"35440","male","afam",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60134",NA,NA,557,557,NA,NA
"35441","male","afam",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60152",NA,NA,NA,NA,NA,NA
"35442","male","afam",1979 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60152",NA,NA,419,459,NA,NA
"35443","male","afam",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60152",NA,NA,485,507,NA,NA
"35444","male","afam",1979 Q4,"3rd","regular+aide",NA,NA,NA,"suburban","bachelor","level3",17,"afam","18","44","60152",NA,NA,557,557,NA,TRUE
"35445","male","cauc",1980 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60167",NA,NA,NA,NA,NA,NA
"35446","male","cauc",1980 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60167",NA,NA,419,459,NA,NA
"35447","male","cauc",1980 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60167",NA,NA,485,507,NA,NA
"35448","male","cauc",1980 Q4,"3rd","regular+aide",600,614,"non-free","rural","master","level2",17,"cauc","21","49","60167",NA,NA,557,557,NA,TRUE
"35449","female","afam",1980 Q3,"kindergarten","regular",NA,559,"non-free","suburban","bachelor","level1",20,"afam","11","23","60187",NA,NA,NA,NA,NA,TRUE
"35450","female","afam",1980 Q3,"1st","regular",512,557,"non-free","suburban","bachelor","notladder",25,"afam","11","23","60187",NA,559,419,459,NA,TRUE
"35451","female","afam",1980 Q3,"2nd","regular+aide",582,584,"non-free","suburban","bachelor","level1",5,"afam","11","23","60187",512,557,485,507,FALSE,TRUE
"35452","female","afam",1980 Q3,"3rd","regular+aide",612,634,"non-free","suburban","master","level1",20,"afam","11","23","60187",582,584,557,557,FALSE,TRUE
"35453","male","afam",1979 Q3,"kindergarten","regular",440,439,"free","inner-city","bachelor","level1",24,"afam","11","22","60202",NA,NA,NA,NA,NA,TRUE
"35454","male","afam",1979 Q3,"1st","regular+aide",519,477,"free","inner-city","bachelor","level1",6,"cauc","11","22","60202",440,439,419,459,TRUE,TRUE
"35455","male","afam",1979 Q3,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60202",519,477,485,507,TRUE,TRUE
"35456","male","afam",1979 Q3,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60202",NA,NA,557,557,NA,NA
"35457","female","cauc",1980 Q1,"kindergarten","regular+aide",NA,NA,"non-free","urban","master","level1",12,"cauc","7","10","60224",NA,NA,NA,NA,NA,TRUE
"35458","female","cauc",1980 Q1,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60224",NA,NA,419,459,NA,NA
"35459","female","cauc",1980 Q1,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60224",NA,NA,485,507,NA,NA
"35460","female","cauc",1980 Q1,"3rd","small",713,684,"non-free","urban","bachelor","probation",0,"cauc","7","10","60224",NA,NA,557,557,NA,NA
"35461","male","cauc",1980 Q2,"kindergarten","regular+aide",427,459,"non-free","rural","master","level1",9,"cauc","31","65","60237",NA,NA,NA,NA,NA,TRUE
"35462","male","cauc",1980 Q2,"1st","small",590,572,"non-free","rural","master","level3",13,"cauc","31","65","60237",427,459,419,459,TRUE,TRUE
"35463","male","cauc",1980 Q2,"2nd","small",NA,NA,"non-free","rural","bachelor","level1",11,"cauc","31","65","60237",590,572,485,507,FALSE,FALSE
"35464","male","cauc",1980 Q2,"3rd","small",661,624,"non-free","rural","bachelor","level1",4,"cauc","31","65","60237",NA,NA,557,557,NA,NA
"35465","female","afam",1980 Q3,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60250",NA,NA,NA,NA,NA,NA
"35466","female","afam",1980 Q3,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60250",NA,NA,419,459,NA,NA
"35467","female","afam",1980 Q3,"2nd","regular+aide",526,515,"free","inner-city","master",NA,2,"cauc","11","19","60250",NA,NA,485,507,NA,TRUE
"35468","female","afam",1980 Q3,"3rd","regular",600,556,"free","inner-city","bachelor","level1",5,"cauc","11","19","60250",526,515,557,557,TRUE,TRUE
"35469","male","afam",1979 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60262",NA,NA,NA,NA,NA,NA
"35470","male","afam",1979 Q4,"1st","small",512,507,"non-free","suburban","bachelor","notladder",23,"cauc","22","51","60262",NA,NA,419,459,NA,NA
"35471","male","afam",1979 Q4,"2nd","small",604,596,"non-free","suburban","bachelor","level1",33,"cauc","22","51","60262",512,507,485,507,TRUE,TRUE
"35472","male","afam",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60262",604,596,557,557,FALSE,NA
"35473","female","afam",1979 Q4,"kindergarten","regular+aide",405,405,"free","inner-city","master","level1",17,"cauc","11","16","60279",NA,NA,NA,NA,NA,TRUE
"35474","female","afam",1979 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60279",405,405,419,459,TRUE,TRUE
"35475","female","afam",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60279",NA,NA,485,507,NA,NA
"35476","female","afam",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60279",NA,NA,557,557,NA,NA
"35477","female",NA,1980 Q4,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60295",NA,NA,NA,NA,NA,NA
"35478","female",NA,1980 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60295",NA,NA,419,459,NA,NA
"35479","female",NA,1980 Q4,"2nd","small",NA,NA,"free","inner-city","bachelor","level1",10,"afam","11","16","60295",NA,NA,485,507,NA,NA
"35480","female",NA,1980 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60295",NA,NA,557,557,NA,NA
"35481","male","cauc",1979 Q2,"kindergarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6030",NA,NA,NA,NA,NA,NA
"35482","male","cauc",1979 Q2,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6030",NA,NA,419,459,NA,NA
"35483","male","cauc",1979 Q2,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6030",NA,NA,485,507,NA,NA
"35484","male","cauc",1979 Q2,"3rd","small",597,659,"non-free","suburban","master","level1",8,"cauc","18","46","6030",NA,NA,557,557,NA,NA
"35485","female","cauc",1980 Q2,"kindergarten","regular",445,513,"non-free","rural","bachelor","level1",2,"cauc","40","76","60317",NA,NA,NA,NA,NA,TRUE
"35486","female","cauc",1980 Q2,"1st","regular+aide",553,572,"non-free","rural","bachelor","level1",18,"cauc","40","77","60317",445,513,419,459,FALSE,TRUE
"35487","female","cauc",1980 Q2,"2nd","regular+aide",637,615,"non-free","rural","master","level1",15,"cauc","40","77","60317",553,572,485,507,FALSE,TRUE
"35488","female","cauc",1980 Q2,"3rd","regular+aide",661,663,"non-free","rural","master","level2",15,"cauc","40","77","60317",637,615,557,557,FALSE,TRUE
"35489","female","afam",1979 Q4,"kindergarten","regular",439,513,"free","inner-city","master","level1",7,"cauc","11","28","60326",NA,NA,NA,NA,NA,TRUE
"35490","female","afam",1979 Q4,"1st",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60326",439,513,419,459,FALSE,NA
"35491","female","afam",1979 Q4,"2nd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60326",NA,NA,485,507,NA,NA
"35492","female","afam",1979 Q4,"3rd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60326",NA,NA,557,557,NA,NA
